r,U_00,U_01,U_11,hs_00,hs_01,hs_11,lj_00,lj_01,lj_11,coulomb_00,coulomb_01,coulomb_11
7.72,0.12951478344141507,-0.12957467596580066,0.12944904788777822,0.0,0.0,0.0,-1.8895315061642626e-05,-4.099720932396957e-05,-8.463086869846265e-05,0.1295336787564767,-0.1295336787564767,0.1295336787564767
7.73,0.1293473569557411,-0.12940678610060027,0.12928212998344,0.0,0.0,0.0,-1.87491244658989e-05,-4.068002039329721e-05,-8.39760967669951e-05,0.129366106080207,-0.129366106080207,0.129366106080207
7.74,0.12918036215653597,-0.1292393320990729,0.1291156391809624,0.0,0.0,0.0,-1.860425173274554e-05,-4.036569080418304e-05,-8.332722730634311e-05,0.12919896640826872,-0.12919896640826872,0.12919896640826872
7.75,0.12901379738121369,-0.12907231225565274,0.12894957386492972,0.0,0.0,0.0,-1.846068330244166e-05,-4.0054191136607125e-05,-8.268419958641338e-05,0.12903225806451613,-0.12903225806451613,0.12903225806451613
7.76,0.12884766097567132,-0.12890572487375396,0.12878393242786418,0.0,0.0,0.0,-1.831840577200213e-05,-3.974549231065117e-05,-8.20469535791478e-05,0.1288659793814433,-0.1288659793814433,0.1288659793814433
7.7700000000000005,0.1286819512942355,-0.12873956826571084,0.12861871327017918,0.0,0.0,0.0,-1.8177405893186668e-05,-3.943956558213518e-05,-8.141542994951809e-05,0.1287001287001287,-0.1287001287001287,0.1287001287001287
7.78,0.12851666669960943,-0.12857384075271827,0.1284539148001333,0.0,0.0,0.0,-1.8037670570517388e-05,-3.9136382538316696e-05,-8.078957004664731e-05,0.12853470437017994,-0.12853470437017994,0.12853470437017994
7.79,0.12835180556281975,-0.12840854066477272,0.12828953543378402,0.0,0.0,0.0,-1.7899186859324027e-05,-3.8835915093649656e-05,-8.016931589505629e-05,0.12836970474967907,-0.12836970474967907,0.12836970474967907
7.8,0.1281873662631644,-0.12824366634061382,0.1281255735949422,0.0,0.0,0.0,-1.7761941963816807e-05,-3.853813548560327e-05,-7.955461018603342e-05,0.12820512820512822,-0.12820512820512822,0.12820512820512822
7.8100000000000005,0.12802334718816047,-0.12807921612766618,0.12796202771512652,0.0,0.0,0.0,-1.7625923235186236e-05,-3.824301627053959e-05,-7.894539626912473e-05,0.12804097311139565,-0.12804097311139565,0.12804097311139565
7.82,0.12785974673349268,-0.12791518838198207,0.12779889623351867,0.0,0.0,0.0,-1.7491118169729792e-05,-3.795053031964894e-05,-7.834161814374473e-05,0.1278772378516624,-0.1278772378516624,0.1278772378516624
7.83,0.12769656330296209,-0.12775158146818405,0.1276361775969182,0.0,0.0,0.0,-1.735751440700446e-05,-3.766065081494192e-05,-7.774322045090335e-05,0.1277139208173691,-0.1277139208173691,0.1277139208173691
7.84,0.12753379530843525,-0.12758839375940856,0.12747387025969822,0.0,0.0,0.0,-1.7225099728005475e-05,-3.737335124529782e-05,-7.7150148465049e-05,0.12755102040816327,-0.12755102040816327,0.12755102040816327
7.8500000000000005,0.12737144116979376,-0.1274256236372497,0.1273119726837611,0.0,0.0,0.0,-1.709386205337026e-05,-3.708860540256806e-05,-7.656234808602585e-05,0.12738853503184713,-0.12738853503184713,0.12738853503184713
7.86,0.1272094993148841,-0.12726326949170344,0.12715048333849455,0.0,0.0,0.0,-1.696378944160755e-05,-3.680638737773417e-05,-7.597976583114321e-05,0.1272264631043257,-0.1272264631043257,0.1272264631043257
7.87,0.12704796817946792,-0.1271013297211124,0.12698940070072792,0.0,0.0,0.0,-1.6834870087351104e-05,-3.65266715571189e-05,-7.540234882735514e-05,0.12706480304955528,-0.12706480304955528,0.12706480304955528
7.88,0.12688684620717275,-0.12693980273211103,0.12682872325468883,0.0,0.0,0.0,-1.670709231963776e-05,-3.624943261865045e-05,-7.483004480354863e-05,0.12690355329949238,-0.12690355329949238,0.12690355329949238
7.890000000000001,0.12672613184944287,-0.12677868693957126,0.12666844949196013,0.0,0.0,0.0,-1.6580444600209452e-05,-3.597464552817843e-05,-7.426280208294013e-05,0.12674271229404308,-0.12674271229404308,0.12674271229404308
7.9,0.1265658235654908,-0.12661798076654848,0.12650857791143708,0.0,0.0,0.0,-1.645491552183872e-05,-3.5702285535841056e-05,-7.370056957557592e-05,0.12658227848101264,-0.12658227848101264,0.12658227848101264
7.91,0.12640591982224894,-0.1264576826442281,0.12634910701928467,0.0,0.0,0.0,-1.6330493806677472e-05,-3.543232817248252e-05,-7.314329677093797e-05,0.1264222503160556,-0.1264222503160556,0.1264222503160556
7.92,0.12624641909432163,-0.12629779101187238,0.1261900353288956,0.0,0.0,0.0,-1.6207168304628598e-05,-3.516474924612002e-05,-7.259093373065116e-05,0.12626262626262627,-0.12626262626262627,0.12626262626262627
7.930000000000001,0.12608731986393765,-0.12613830431676784,0.12603136136084808,0.0,0.0,0.0,-1.6084927991740083e-05,-3.48995248384599e-05,-7.204343108129142e-05,0.12610340479192939,-0.12610340479192939,0.12610340479192939
7.94,0.1259286206209029,-0.125979221014173,0.12587308364286423,0.0,0.0,0.0,-1.5963761968621394e-05,-3.4636631301461545e-05,-7.150074000729408e-05,0.12594458438287154,-0.12594458438287154,0.12594458438287154
7.95,0.1257703198625537,-0.12582053956726652,0.12571520070976863,0.0,0.0,0.0,-1.584365945888156e-05,-3.4376045253948766e-05,-7.096281224395888e-05,0.12578616352201258,-0.12578616352201258,0.12578616352201258
7.96,0.12561241609371,-0.12566225844709583,0.12555771110344702,0.0,0.0,0.0,-1.572460980758886e-05,-3.411774357826807e-05,-7.042960007055179e-05,0.12562814070351758,-0.12562814070351758,0.12562814070351758
7.97,0.1254549078266294,-0.12550437613252616,0.12540061337280567,0.0,0.0,0.0,-1.560660247975171e-05,-3.386170341699252e-05,-6.990105630350206e-05,0.12547051442910917,-0.12547051442910917,0.12547051442910917
7.98,0.12529779358096121,-0.1253468911101897,0.12524390607373034,0.0,0.0,0.0,-1.5489627058820308e-05,-3.360790216967123e-05,-6.937713428969213e-05,0.12531328320802004,-0.12531328320802004,0.12531328320802004
7.99,0.12514107188370097,-0.12518980187443582,0.12508758776904635,0.0,0.0,0.0,-1.5373673245209083e-05,-3.3356317489623523e-05,-6.885778789984007e-05,0.1251564455569462,-0.1251564455569462,0.1251564455569462
8.0,0.12498474126914516,-0.12503310692728078,0.12493165702847803,0.0,0.0,0.0,-1.5258730854839087e-05,-3.310692728077644e-05,-6.834297152197264e-05,0.125,-0.125,0.125
8.01,0.12482880027884646,-0.12487680477835872,0.12477611242860918,0.0,0.0,0.0,-1.5144789817700597e-05,-3.285970969454625e-05,-6.783264005498743e-05,0.12484394506866417,-0.12484394506866417,0.12484394506866417
8.02,0.1246732474615692,-0.1247208939448724,0.12462095255284333,0.0,0.0,0.0,-1.503184017643524e-05,-3.261464312676226e-05,-6.73267489023033e-05,0.12468827930174564,-0.12468827930174564,0.12468827930174564
8.03,0.12451808137324509,-0.12456537295154466,0.12446617599136443,0.0,0.0,0.0,-1.49198720849375e-05,-3.237170621463258e-05,-6.68252539655975e-05,0.12453300124533002,-0.12453300124533002,0.12453300124533002
8.040000000000001,0.12436330057692933,-0.12441024033057006,0.12431178134109767,0.0,0.0,0.0,-1.4808875806975299e-05,-3.213087783375134e-05,-6.632811163862797e-05,0.12437810945273631,-0.12437810945273631,0.12437810945273631
8.05,0.1242089036427572,-0.12425549462156718,0.1241577672056709,0.0,0.0,0.0,-1.4698841714829455e-05,-3.189213709514693e-05,-6.583527880114022e-05,0.12422360248447203,-0.12422360248447203,0.12422360248447203
8.06,0.12405488914790062,-0.12410113437153095,0.12400413219537572,0.0,0.0,0.0,-1.458976028795148e-05,-3.1655463342369756e-05,-6.534671281285657e-05,0.12406947890818858,-0.12406947890818858,0.12406947890818858
8.07,0.12390125567652528,-0.12394715813478555,0.12385087492712937,0.0,0.0,0.0,-1.4481622111639732e-05,-3.142083614862033e-05,-6.486237150754728e-05,0.12391573729863692,-0.12391573729863692,0.12391573729863692
8.08,0.12374800181974803,-0.12379356447293768,0.12369799402443658,0.0,0.0,0.0,-1.4374417875733546e-05,-3.118823531391574e-05,-6.438221318718242e-05,0.12376237623762376,-0.12376237623762376,0.12376237623762376
8.09,0.12359512617559454,-0.12364035195483015,0.1235454881173517,0.0,0.0,0.0,-1.4268138373324986e-05,-3.095764086229491e-05,-6.390619661616251e-05,0.12360939431396786,-0.12360939431396786,0.12360939431396786
8.1,0.1234426273489573,-0.12348751915649586,0.12339335584244117,0.0,0.0,0.0,-1.4162774499488117e-05,-3.072903303906144e-05,-6.343428101562771e-05,0.1234567901234568,-0.1234567901234568,0.1234567901234568
8.11,0.12329050395155393,-0.12333506466111202,0.12324159584274612,0.0,0.0,0.0,-1.4058317250025393e-05,-3.0502392308063822e-05,-6.296642605784365e-05,0.12330456226880396,-0.12330456226880396,0.12330456226880396
8.120000000000001,0.12313875460188567,-0.12318298705895492,0.12309020676774524,0.0,0.0,0.0,-1.395475772023101e-05,-3.0277699349012496e-05,-6.250259186066294e-05,0.1231527093596059,-0.1231527093596059,0.1231527093596059
8.13,0.12298737792519644,-0.12303128494735494,0.12293918727331804,0.0,0.0,0.0,-1.3852087103670982e-05,-3.0054935054832893e-05,-6.204273898206217e-05,0.12300123001230011,-0.12300123001230011,0.12300123001230011
8.14,0.12283637255343186,-0.12287995693065189,0.12278853602170808,0.0,0.0,0.0,-1.3750296690979524e-05,-2.983408052905426e-05,-6.158682841475151e-05,0.12285012285012284,-0.12285012285012284,0.12285012285012284
8.15,0.12268573712519881,-0.12272900162015071,0.12263825168148662,0.0,0.0,0.0,-1.3649377868671751e-05,-2.9615117083233513e-05,-6.11348215808571e-05,0.12269938650306748,-0.12269938650306748,0.12269938650306748
8.16,0.12253547028572516,-0.12257841763407755,0.12248833292751646,0.0,0.0,0.0,-1.3549322117972275e-05,-2.9398026234413976e-05,-6.068668032667567e-05,0.12254901960784313,-0.12254901960784313,0.12254901960784313
8.17,0.12238557068681988,-0.12242820359753614,0.12233877844091604,0.0,0.0,0.0,-1.3450121013659571e-05,-2.918278970261775e-05,-6.0242366917498294e-05,0.12239902080783353,-0.12239902080783353,0.12239902080783353
8.18,0.12223603698683332,-0.12227835814246461,0.12218958690902373,0.0,0.0,0.0,-1.3351766222925775e-05,-2.8969389408372298e-05,-5.9801844032504673e-05,0.12224938875305624,-0.12224938875305624,0.12224938875305624
8.19,0.12208686785061786,-0.12212887990759239,0.12204075702536238,0.0,0.0,0.0,-1.3254249504251768e-05,-2.8757807470269596e-05,-5.9365074759724986e-05,0.12210012210012211,-0.12210012210012211,0.12210012210012211
8.2,0.12193806194948884,-0.12197976753839769,0.12189228748960407,0.0,0.0,0.0,-1.3157562706297353e-05,-2.8548026202558246e-05,-5.893202259106965e-05,0.12195121951219513,-0.12195121951219513,0.12195121951219513
8.21,0.12178961796118568,-0.12183101968706525,0.12174417700753506,0.0,0.0,0.0,-1.3061697766806172e-05,-2.834002811276762e-05,-5.8502651417424874e-05,0.12180267965895249,-0.12180267965895249,0.12180267965895249
8.22,0.12164153456983348,-0.12168263501244436,0.12159642429102119,0.0,0.0,0.0,-1.2966646711525344e-05,-2.813379589936396e-05,-5.807692552381472e-05,0.121654501216545,-0.121654501216545,0.121654501216545
8.23,0.12149381046590457,-0.12153461218000715,0.12144902805797309,0.0,0.0,0.0,-1.2872401653139355e-05,-2.7929312449437166e-05,-5.7654809584625895e-05,0.12150668286755771,-0.12150668286755771,0.12150668286755771
8.24,0.12134644434618065,-0.1213869498618073,0.12130198703231197,0.0,0.0,0.0,-1.2778954790218251e-05,-2.7726560836418923e-05,-5.723626865889792e-05,0.12135922330097088,-0.12135922330097088,0.12135922330097088
8.25,0.12119943491371503,-0.12123964673643904,0.12115529994393553,0.0,0.0,0.0,-1.2686298406179771e-05,-2.7525524317830877e-05,-5.682126818567471e-05,0.12121212121212122,-0.12121212121212122,0.12121212121212122
8.26,0.12105278087779517,-0.12109270148899651,0.12100896552868402,0.0,0.0,0.0,-1.2594424868265266e-05,-2.732618633306274e-05,-5.640977397941827e-05,0.12106537530266344,-0.12106537530266344,0.12106537530266344
8.27,0.12090648095390552,-0.12094611281103324,0.12086298252830656,0.0,0.0,0.0,-1.2503326626529204e-05,-2.7128530501179933e-05,-5.600175222548333e-05,0.12091898428053205,-0.12091898428053205,0.12091898428053205
8.28,0.12076053386369055,-0.12079987940052216,0.12071734969042774,0.0,0.0,0.0,-1.2412996212842016e-05,-2.693254061876014e-05,-5.55971694756514e-05,0.12077294685990339,-0.12077294685990339,0.12077294685990339
8.290000000000001,0.1206149383349181,-0.12065399996181576,0.12057206576851429,0.0,0.0,0.0,-1.2323426239906191e-05,-2.6738200657758567e-05,-5.519599264372461e-05,0.12062726176115801,-0.12062726176115801,0.12062726176115801
8.3,0.12046969310144308,-0.12050847320560676,0.12042712952184219,0.0,0.0,0.0,-1.2234609400285368e-05,-2.6545494763401595e-05,-5.479818900117742e-05,0.12048192771084336,-0.12048192771084336,0.12048192771084336
8.31,0.12032479690317113,-0.12036329784888869,0.12028253971546371,0.0,0.0,0.0,-1.2146538465446175e-05,-2.635440725210768e-05,-5.4403726172865276e-05,0.12033694344163658,-0.12033694344163658,0.12033694344163658
8.32,0.12018024848602286,-0.12021847261491712,0.12013829512017489,0.0,0.0,0.0,-1.205920628481275e-05,-2.6164922609436297e-05,-5.4012572132790584e-05,0.12019230769230768,-0.12019230769230768,0.12019230769230768
8.33,0.12003604660189823,-0.12007399623317114,0.11999439451248314,0.0,0.0,0.0,-1.1972605784833737e-05,-2.5977025488063434e-05,-5.362469519992416e-05,0.12004801920768307,-0.12004801920768307,0.12004801920768307
8.34,0.11989219000864106,-0.1199298674393149,0.11985083667457504,0.0,0.0,0.0,-1.188672996806147e-05,-2.5790700705783888e-05,-5.324006403408121e-05,0.11990407673860912,-0.11990407673860912,0.11990407673860912
8.35,0.11974867747000392,-0.1197860849751597,0.11970762039428431,0.0,0.0,0.0,-1.180157191224332e-05,-2.5605933243539887e-05,-5.2858647631852105e-05,0.11976047904191617,-0.11976047904191617,0.11976047904191617
8.36,0.11960550775561336,-0.11964264758862626,0.1195647444650602,0.0,0.0,0.0,-1.1717124769424955e-05,-2.5422708243475357e-05,-5.248041532258611e-05,0.11961722488038279,-0.11961722488038279,0.11961722488038279
8.370000000000001,0.11946267964093504,-0.11949955403370711,0.11942220768593567,0.0,0.0,0.0,-1.163338176506526e-05,-2.524101100701573e-05,-5.21053367644278e-05,0.1194743130227001,-0.1194743130227001,0.1194743130227001
8.38,0.11932019190723958,-0.11935680307042972,0.11928000886149634,0.0,0.0,0.0,-1.1550336197163043e-05,-2.5060826992973238e-05,-5.173338194040575e-05,0.11933174224343675,-0.11933174224343675,0.11933174224343675
8.39,0.11917804334156817,-0.11921439346481924,0.11913814680184899,0.0,0.0,0.0,-1.1467981435394876e-05,-2.4882141815676234e-05,-5.1364521154571434e-05,0.11918951132300357,-0.11918951132300357,0.11918951132300357
8.4,0.11903623273669878,-0.11907232398886217,0.11899662032259085,0.0,0.0,0.0,-1.1386310920264448e-05,-2.4704941243123718e-05,-5.0998725028189655e-05,0.11904761904761904,-0.11904761904761904,0.11904761904761904
8.41,0.11889475889111241,-0.11893059342046984,0.1188554282447787,0.0,0.0,0.0,-1.1305318162262858e-05,-2.4529211195163464e-05,-5.063596449597764e-05,0.11890606420927467,-0.11890606420927467,0.11890606420927467
8.42,0.11875362060895968,-0.11878920054344241,0.11871456939489833,0.0,0.0,0.0,-1.1224996741039904e-05,-2.435493774169403e-05,-5.027621080239395e-05,0.11876484560570072,-0.11876484560570072,0.11876484560570072
8.43,0.11861281670002757,-0.11864814414743305,0.11857404260483417,0.0,0.0,0.0,-1.1145340304586135e-05,-2.418210710089005e-05,-4.991943549797505e-05,0.11862396204033215,-0.11862396204033215,0.11862396204033215
8.44,0.11847234597970646,-0.11850742302791234,0.11843384671183917,0.0,0.0,0.0,-1.106634256842555e-05,-2.4010705637450763e-05,-4.956561043571996e-05,0.11848341232227488,-0.11848341232227488,0.11848341232227488
8.45,0.11833220726895738,-0.11836703598613307,0.11829398055850468,0.0,0.0,0.0,-1.0987997314818762e-05,-2.384071986087117e-05,-4.921470776752125e-05,0.1183431952662722,-0.1183431952662722,0.1183431952662722
8.46,0.1181923993942794,-0.11822698182909512,0.11815444299273074,0.0,0.0,0.0,-1.0910298391976459e-05,-2.3672136423735464e-05,-4.8866699940642876e-05,0.11820330969267138,-0.11820330969267138,0.11820330969267138
8.47,0.1180529211876775,-0.11808725936951081,0.11801523286769654,0.0,0.0,0.0,-1.0833239713283155e-05,-2.350494212003297e-05,-4.85215596942435e-05,0.11806375442739078,-0.11806375442739078,0.11806375442739078
8.48,0.11791377148663025,-0.11794786742577028,0.11787634904183084,0.0,0.0,0.0,-1.075681525653082e-05,-2.3339123883495335e-05,-4.8179260055944336e-05,0.11792452830188678,-0.11792452830188678,0.11792452830188678
8.49,0.11777494913405814,-0.11780880482190727,0.11773779037878286,0.0,0.0,0.0,-1.0681019063162566e-05,-2.3174668785955566e-05,-4.783977433844177e-05,0.11778563015312131,-0.11778563015312131,0.11778563015312131
8.5,0.11763645297829188,-0.11767007038756513,0.11759955574739325,0.0,0.0,0.0,-1.0605845237525993e-05,-2.3011564035728144e-05,-4.7503076136163836e-05,0.11764705882352941,-0.11764705882352941,0.11764705882352941
8.51,0.11749828187304094,-0.11753166295796308,0.1174616440216651,0.0,0.0,0.0,-1.0531287946136183e-05,-2.2849796976009975e-05,-4.7169139321969016e-05,0.11750881316098707,-0.11750881316098707,0.11750881316098707
8.52,0.1173604346773624,-0.11739358137386265,0.11732405408073546,0.0,0.0,0.0,-1.0457341416948214e-05,-2.2689355083301967e-05,-4.683793804388847e-05,0.11737089201877934,-0.11737089201877934,0.11737089201877934
8.53,0.11722291025562996,-0.11725582448153445,0.11718678480884669,0.0,0.0,0.0,-1.0383999938638984e-05,-2.2530225965850936e-05,-4.650944672190941e-05,0.1172332942555686,-0.1172332942555686,0.1172332942555686
8.540000000000001,0.11708570747750309,-0.1171183911327251,0.11704983509531819,0.0,0.0,0.0,-1.0311257859898244e-05,-2.2372397362111323e-05,-4.618364004480027e-05,0.11709601873536299,-0.11709601873536299,0.11709601873536299
8.55,0.11694882521789665,-0.1169812801846246,0.11691320383451839,0.0,0.0,0.0,-1.0239109588728847e-05,-2.221585713922698e-05,-4.586049296697636e-05,0.11695906432748537,-0.11695906432748537,0.11695906432748537
8.56,0.1168122623569503,-0.11684449049983359,0.11677688992583665,0.0,0.0,0.0,-1.0167549591755763e-05,-2.206059329153212e-05,-4.553998070540561e-05,0.11682242990654206,-0.11682242990654206,0.11682242990654206
8.57,0.11667601777999852,-0.11670802094633113,0.11664089227365551,0.0,0.0,0.0,-1.0096572393544105e-05,-2.190659393907148e-05,-4.522207873655419e-05,0.11668611435239207,-0.11668611435239207,0.11668611435239207
8.58,0.11654009037754062,-0.11657187039744268,0.11650520978732318,0.0,0.0,0.0,-1.0026172575925803e-05,-2.1753847326139682e-05,-4.490676279337088e-05,0.11655011655011654,-0.11655011655011654,0.11655011655011654
8.59,0.11640447904521102,-0.11643603773180819,0.11636984138112605,0.0,0.0,0.0,-9.956344777334896e-06,-2.160234181983879e-05,-4.4594008862310205e-05,0.11641443538998836,-0.11641443538998836,0.11641443538998836
8.6,0.11626918268374971,-0.11630052183335052,0.11623478597426147,0.0,0.0,0.0,-9.887083692151258e-06,-2.145206590865469e-05,-4.428379318039323e-05,0.11627906976744186,-0.11627906976744186,0.11627906976744186
8.61,0.11613420019897293,-0.11616532159124403,0.11610004249081067,0.0,0.0,0.0,-9.818384070052756e-06,-2.130300820105135e-05,-4.397609223230608e-05,0.11614401858304298,-0.11614401858304298,0.11614401858304298
8.620000000000001,0.115999530501744,-0.11603043589988346,0.11596560985971184,0.0,0.0,0.0,-9.750240715375567e-06,-2.1155157424083016e-05,-4.3670882747535246e-05,0.11600928074245938,-0.11600928074245938,0.11600928074245938
8.63,0.11586517250794456,-0.11589586365885307,0.1158314870147335,0.0,0.0,0.0,-9.682648486482744e-06,-2.1008502422024075e-05,-4.3368141697539385e-05,0.11587485515643105,-0.11587485515643105,0.11587485515643105
8.64,0.11573112513844559,-0.11576160377289574,0.11569767289444777,0.0,0.0,0.0,-9.615602295140611e-06,-2.0863032155016375e-05,-4.306784629295669e-05,0.11574074074074073,-0.11574074074074073,0.11574074074074073
8.65,0.11559738731907906,-0.1156276551518827,0.11556416644220412,0.0,0.0,0.0,-9.54909710590329e-06,-2.0718735697733464e-05,-4.27699739808482e-05,0.11560693641618497,-0.11560693641618497,0.11560693641618497
8.66,0.11546395798060953,-0.11549401671078309,0.11543096660610305,0.0,0.0,0.0,-9.483127935504816e-06,-2.0575602238062125e-05,-4.24745024419756e-05,0.11547344110854503,-0.11547344110854503,0.11547344110854503
8.67,0.11533083605870599,-0.11536068736963405,0.11529807233897013,0.0,0.0,0.0,-9.417689852259118e-06,-2.0433621075800122e-05,-4.218140958811361e-05,0.11534025374855825,-0.11534025374855825,0.11534025374855825
8.68,0.11519802049391394,-0.11522766605351077,0.11516548259833001,0.0,0.0,0.0,-9.35277797546743e-06,-2.0292781621370822e-05,-4.1890673559396484e-05,0.1152073732718894,-0.1152073732718894,0.1152073732718894
8.69,0.11506551023162759,-0.11509495169249698,0.11503319634638073,0.0,0.0,0.0,-9.288387474833304e-06,-2.015307339455385e-05,-4.160227272169748e-05,0.11507479861910243,-0.11507479861910243,0.11507479861910243
8.700000000000001,0.11493330422206229,-0.1149625432216554,0.11490121254996813,0.0,0.0,0.0,-9.224513569884892e-06,-2.001448602323168e-05,-4.1316185664042146e-05,0.11494252873563217,-0.11494252873563217,0.11494252873563217
8.71,0.11480140142022718,-0.11483043958099874,0.11476953018056053,0.0,0.0,0.0,-9.161151529404637e-06,-1.98770092421522e-05,-4.103239119605363e-05,0.11481056257175659,-0.11481056257175659,0.11481056257175659
8.72,0.11466980078589793,-0.1146986397154605,0.11463814821422337,0.0,0.0,0.0,-9.098296670865969e-06,-1.9740632891706627e-05,-4.075086834542994e-05,0.1146788990825688,-0.1146788990825688,0.1146788990825688
8.73,0.11453850128358972,-0.11456714257486632,0.11450706563159414,0.0,0.0,0.0,-9.03594435987721e-06,-1.9605346916722948e-05,-4.0471596355453666e-05,0.1145475372279496,-0.1145475372279496,0.1145475372279496
8.74,0.1144075018825304,-0.11443594711390531,0.11437628141785751,0.0,0.0,0.0,-8.97409000963241e-06,-1.9471141365274437e-05,-4.0194554682532255e-05,0.11441647597254004,-0.11441647597254004,0.11441647597254004
8.75,0.11427680155663392,-0.11430505229210179,0.1142457945627205,0.0,0.0,0.0,-8.91272908036908e-06,-1.9338006387503062e-05,-3.99197229937693e-05,0.11428571428571428,-0.11428571428571428,0.11428571428571428
8.76,0.11414639928447369,-0.11417445707378698,0.11411560406038795,0.0,0.0,0.0,-8.851857078832679e-06,-1.9205932234457757e-05,-3.964708116456644e-05,0.11415525114155252,-0.11415525114155252,0.11415525114155252
8.77,0.1140162940492564,-0.11404416042807108,0.11398570890953788,0.0,0.0,0.0,-8.791469557747837e-06,-1.9074909256947015e-05,-3.937660927625517e-05,0.11402508551881414,-0.11402508551881414,0.11402508551881414
8.78,0.11388648483879588,-0.11391416132881559,0.11385610811329741,0.0,0.0,0.0,-8.731562115296194e-06,-1.8944927904406073e-05,-3.9108287613757875e-05,0.11389521640091117,-0.11389521640091117,0.11389521640091117
8.790000000000001,0.11375697064548708,-0.11378445875460545,0.1137268006792184,0.0,0.0,0.0,-8.67213039460069e-06,-1.881597872377796e-05,-3.88420966632786e-05,0.11376564277588168,-0.11376564277588168,0.11376564277588168
8.8,0.11362775046628042,-0.11365505168872204,0.11359778561925361,0.0,0.0,0.0,-8.613170083216373e-06,-1.8688052358408768e-05,-3.857801711002241e-05,0.11363636363636363,-0.11363636363636363,0.11363636363636363
8.81,0.11349882330265604,-0.11352593911911563,0.11346906194973273,0.0,0.0,0.0,-8.554676912627459e-06,-1.856113954695639e-05,-3.831602983594275e-05,0.11350737797956867,-0.11350737797956867,0.11350737797956867
8.82,0.11337018816059848,-0.11339712003837854,0.11334062869133871,0.0,0.0,0.0,-8.496646657750698e-06,-1.8435231122313093e-05,-3.8056115917517416e-05,0.11337868480725623,-0.11337868480725623,0.11337868480725623
8.83,0.11324184405057136,-0.11326859344371835,0.11321248486908427,0.0,0.0,0.0,-8.439075136444919e-06,-1.831031801054127e-05,-3.779825662355188e-05,0.11325028312570781,-0.11325028312570781,0.11325028312570781
8.84,0.11311378998749233,-0.11314035833693117,0.11308462951228834,0.0,0.0,0.0,-8.381958209026602e-06,-1.8186391229822557e-05,-3.7542433413009753e-05,0.11312217194570136,-0.11312217194570136,0.11312217194570136
8.85,0.11298602499070809,-0.1130124137243753,0.112957061654553,0.0,0.0,0.0,-8.325291777791524e-06,-1.8063441889419847e-05,-3.7288627932870325e-05,0.11299435028248588,-0.11299435028248588,0.11299435028248588
8.86,0.11285854808396968,-0.11288475861694487,0.1128297803337402,0.0,0.0,0.0,-8.269071786542282e-06,-1.794146118865222e-05,-3.703682201601255e-05,0.11286681715575622,-0.11286681715575622,0.11286681715575622
8.870000000000001,0.11273135829540781,-0.11275739203004383,0.11270278459194881,0.0,0.0,0.0,-8.21329422012164e-06,-1.7820440415882568e-05,-3.678699767912513e-05,0.11273957158962794,-0.11273957158962794,0.11273957158962794
8.88,0.11260445465750865,-0.11263031298356012,0.11257607347549196,0.0,0.0,0.0,-8.15795510395177e-06,-1.7700370947517664e-05,-3.6539137120642827e-05,0.1126126126126126,-0.1126126126126126,0.1126126126126126
8.89,0.1124778362070892,-0.1125035205018398,0.11244964603487408,0.0,0.0,0.0,-8.103050503578943e-06,-1.7581244247020602e-05,-3.629322271870737e-05,0.11248593925759279,-0.11248593925759279,0.11248593925759279
8.9,0.11235150198527352,-0.11237701361366169,0.1123235013247686,0.0,0.0,0.0,-8.048576524224077e-06,-1.7463051863935417e-05,-3.604923702915446e-05,0.11235955056179775,-0.11235955056179775,0.11235955056179775
8.91,0.11222545103746856,-0.11225079135221183,0.11219763840399538,0.0,0.0,0.0,-7.994529310338646e-06,-1.734578543292365e-05,-3.580716278352485e-05,0.1122334455667789,-0.1122334455667789,0.1122334455667789
8.92,0.11209968241334049,-0.11212485275505847,0.11207205633549855,0.0,0.0,0.0,-7.94090504516614e-06,-1.7229436672812896e-05,-3.556698288710034e-05,0.11210762331838565,-0.11210762331838565,0.11210762331838565
8.93,0.11197419516679102,-0.11199919686412699,0.11194675418632437,0.0,0.0,0.0,-7.88769995030889e-06,-1.7113997385656904e-05,-3.5328680416963594e-05,0.11198208286674133,-0.11198208286674133,0.11198208286674133
8.94,0.11184898835593395,-0.11187382272567506,0.11182173102759917,0.0,0.0,0.0,-7.834910285300186e-06,-1.6999459455807223e-05,-3.50922386200819e-05,0.11185682326621925,-0.11185682326621925,0.11185682326621925
8.950000000000001,0.11172406104307181,-0.11174872939026799,0.11169698593450757,0.0,0.0,0.0,-7.782532347181654e-06,-1.6885814848996338e-05,-3.485764091141436e-05,0.11173184357541899,-0.11173184357541899,0.11173184357541899
8.96,0.11159941229467277,-0.11162391591275428,0.11157251798627081,0.0,0.0,0.0,-7.730562470085838e-06,-1.6773055611431926e-05,-3.462487087204249e-05,0.11160714285714285,-0.11160714285714285,0.11160714285714285
8.97,0.11147504118134752,-0.11149938135224124,0.11144832626612501,0.0,0.0,0.0,-7.678997024823819e-06,-1.6661173868902178e-05,-3.439391224732303e-05,0.11148272017837234,-0.11148272017837234,0.11148272017837234
8.98,0.1113509467778265,-0.11137512477207087,0.11132440986129992,0.0,0.0,0.0,-7.6278324184779355e-06,-1.6550161825892116e-05,-3.4164748945064176e-05,0.11135857461024498,-0.11135857461024498,0.11135857461024498
